                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                0.54746,                 0.4964,                 1.0935,                0.87628,                0.85033,                0.89776,                0.72329,                0.74285,                0.62916,                 1.2791,               0.000295,               0.000295,               0.000295
                     83,                0.55464,                0.51769,                 1.0955,                0.89687,                0.84955,                 0.8964,                0.73067,                0.72972,                 0.6298,                 1.2741,             0.00029088,             0.00029088,             0.00029088
                     84,                0.55939,                0.50529,                 1.1037,                0.90636,                0.83791,                0.89735,                0.73372,                0.72889,                0.63801,                 1.2723,             0.00028675,             0.00028675,             0.00028675
                     85,                0.54807,                0.50968,                 1.0965,                 0.8678,                0.85056,                0.89483,                0.73281,                 0.7269,                0.64259,                 1.2669,             0.00028262,             0.00028262,             0.00028262
                     86,                0.53212,                0.48514,                 1.0863,                0.88241,                0.86204,                0.89918,                0.73355,                0.73246,                  0.626,                 1.2707,              0.0002785,              0.0002785,              0.0002785
                     87,                0.55012,                0.50464,                 1.0946,                0.90372,                0.86084,                0.90511,                0.73984,                0.72624,                0.61245,                  1.266,             0.00027437,             0.00027437,             0.00027437
                     88,                0.54677,                0.49185,                 1.0936,                0.89156,                0.85271,                 0.9048,                0.73506,                0.74403,                 0.6355,                 1.2835,             0.00027025,             0.00027025,             0.00027025
                     89,                0.53706,                0.49847,                 1.0939,                0.88992,                0.85779,                0.90745,                0.73563,                0.72396,                0.62123,                 1.2605,             0.00026613,             0.00026613,             0.00026613
                     90,                0.53327,                0.48493,                 1.0843,                 0.8829,                0.86207,                0.90515,                0.73391,                0.74052,                0.60156,                 1.2837,               0.000262,               0.000262,               0.000262
                     91,                0.52129,                0.47721,                 1.0719,                0.90089,                0.84217,                0.89931,                  0.738,                0.73101,                0.61014,                 1.2771,             0.00025787,             0.00025787,             0.00025787
                     92,                0.53081,                0.47165,                 1.0856,                0.90863,                0.86561,                0.91088,                0.74661,                0.72883,                0.59901,                 1.2631,             0.00025375,             0.00025375,             0.00025375
                     93,                0.52651,                0.47982,                 1.0834,                0.92082,                0.85483,                0.90176,                0.74218,                0.73727,                0.62164,                 1.2833,             0.00024963,             0.00024963,             0.00024963
                     94,                0.53323,                0.48297,                 1.0848,                0.89179,                0.83937,                0.88207,                0.72716,                0.73475,                0.66042,                 1.2948,              0.0002455,              0.0002455,              0.0002455
                     95,                0.52064,                0.46726,                 1.0756,                0.90368,                0.86265,                0.90636,                0.74441,                0.71362,                0.60768,                 1.2703,             0.00024137,             0.00024137,             0.00024137
                     96,                 0.5091,                0.46317,                 1.0735,                0.92446,                0.83744,                0.90148,                0.74544,                 0.7199,                0.61916,                 1.2663,             0.00023725,             0.00023725,             0.00023725
                     97,                0.52218,                0.47173,                 1.0744,                0.90429,                0.84981,                0.89988,                0.73955,                0.73299,                0.61961,                 1.2818,             0.00023313,             0.00023313,             0.00023313
                     98,                0.52193,                0.47441,                 1.0784,                 0.8896,                0.86996,                0.89643,                  0.742,                0.71397,                0.62847,                 1.2575,               0.000229,               0.000229,               0.000229
                     99,                0.51347,                0.46108,                 1.0657,                0.91332,                0.83095,                0.89589,                0.73377,                 0.7369,                0.62643,                 1.2794,             0.00022488,             0.00022488,             0.00022488
                    100,                0.51471,                0.46498,                 1.0733,                0.90546,                0.84357,                0.90175,                0.74118,                0.72946,                0.62477,                 1.2773,             0.00022075,             0.00022075,             0.00022075
                    101,                0.51045,                0.46334,                 1.0663,                 0.8768,                0.84517,                0.88848,                0.73607,                0.73931,                0.64919,                 1.2884,             0.00021662,             0.00021662,             0.00021662
                    102,                0.50856,                0.45973,                 1.0696,                 0.8902,                0.86026,                0.90116,                0.73854,                0.74286,                0.63044,                 1.2899,              0.0002125,              0.0002125,              0.0002125
                    103,                0.50822,                0.45618,                 1.0652,                0.91516,                0.84913,                0.90266,                0.75124,                0.71383,                 0.6169,                 1.2662,             0.00020837,             0.00020837,             0.00020837
                    104,                0.50521,                0.45545,                 1.0627,                0.87706,                0.86356,                 0.8951,                0.74495,                0.71574,                0.63117,                 1.2715,             0.00020425,             0.00020425,             0.00020425
                    105,                0.49121,                0.43376,                 1.0546,                 0.8966,                0.86742,                0.89902,                0.74016,                0.72823,                0.61777,                 1.2901,             0.00020013,             0.00020013,             0.00020013
                    106,                0.50034,                0.44441,                   1.06,                0.91788,                0.85288,                0.90592,                0.75069,                0.72916,                0.59806,                 1.2861,               0.000196,               0.000196,               0.000196
                    107,                0.49979,                0.44401,                 1.0629,                0.90173,                0.85555,                0.90379,                0.74226,                0.73724,                0.62002,                  1.285,             0.00019188,             0.00019188,             0.00019188
                    108,                0.49226,                0.43759,                 1.0598,                 0.8983,                0.85477,                0.89943,                0.74493,                0.72144,                0.61614,                 1.2734,             0.00018775,             0.00018775,             0.00018775
                    109,                0.48564,                0.42115,                 1.0567,                0.90452,                0.86085,                0.90037,                0.74735,                0.72517,                0.62089,                 1.2818,             0.00018362,             0.00018362,             0.00018362
                    110,                0.49814,                0.44064,                 1.0563,                0.89995,                0.86464,                0.90482,                0.75294,                0.70577,                0.60097,                 1.2607,              0.0001795,              0.0001795,              0.0001795
                    111,                0.48476,                0.42751,                 1.0541,                 0.9118,                0.86071,                0.90495,                0.75199,                0.70339,                0.59584,                 1.2691,             0.00017538,             0.00017538,             0.00017538
                    112,                0.48412,                0.42069,                 1.0484,                0.92177,                0.85058,                0.90576,                0.75794,                0.70229,                  0.589,                 1.2689,             0.00017125,             0.00017125,             0.00017125
                    113,                0.48353,                0.42786,                 1.0562,                0.89771,                0.85609,                0.90307,                0.75154,                0.72216,                0.62226,                 1.2845,             0.00016713,             0.00016713,             0.00016713
                    114,                 0.4834,                0.41323,                 1.0474,                0.88375,                 0.8718,                0.90299,                0.74539,                0.72439,                0.62743,                 1.2858,               0.000163,               0.000163,               0.000163
                    115,                0.48131,                0.40963,                 1.0453,                0.89204,                 0.8546,                0.89861,                0.74923,                0.71342,                0.66087,                   1.28,             0.00015888,             0.00015888,             0.00015888
                    116,                0.47874,                0.41854,                 1.0492,                0.91697,                0.84952,                0.90096,                0.74867,                0.70624,                0.62196,                 1.2733,             0.00015475,             0.00015475,             0.00015475
                    117,                0.47979,                 0.4221,                 1.0518,                0.90075,                0.85523,                0.90075,                0.74858,                0.70836,                0.62387,                 1.2744,             0.00015062,             0.00015062,             0.00015062
                    118,                0.47132,                0.41284,                 1.0439,                0.91176,                0.85397,                0.89987,                0.74536,                0.71968,                0.63101,                 1.2819,              0.0001465,              0.0001465,              0.0001465
                    119,                0.48147,                0.41657,                 1.0521,                 0.9162,                0.84507,                0.89965,                0.74757,                0.71275,                0.62625,                 1.2722,             0.00014237,             0.00014237,             0.00014237
                    120,                0.46734,                0.40615,                 1.0437,                0.90072,                0.85693,                0.90179,                0.75006,                0.71822,                0.62714,                 1.2965,             0.00013825,             0.00013825,             0.00013825
                    121,                0.47133,                0.40663,                 1.0452,                0.90822,                0.85876,                0.90123,                0.74822,                0.71972,                0.62706,                 1.2906,             0.00013413,             0.00013413,             0.00013413
                    122,                0.47016,                0.41201,                 1.0487,                0.91758,                0.84375,                0.89448,                0.74072,                0.72234,                0.63492,                 1.2849,                0.00013,                0.00013,                0.00013
                    123,                0.46489,                0.40692,                 1.0425,                0.91905,                0.84747,                0.90006,                0.74627,                0.71307,                0.61371,                 1.2733,             0.00012588,             0.00012588,             0.00012588
                    124,                 0.4689,                0.40412,                 1.0413,                  0.889,                0.87815,                0.90127,                0.74829,                 0.7208,                0.62579,                 1.2848,             0.00012175,             0.00012175,             0.00012175
                    125,                 0.4592,                0.39795,                 1.0394,                0.89729,                0.87431,                0.90346,                0.75044,                0.72198,                0.63018,                 1.2814,             0.00011763,             0.00011763,             0.00011763
                    126,                0.45633,                0.39342,                  1.037,                0.89229,                 0.8684,                0.90319,                0.75234,                0.71136,                0.61643,                 1.2778,              0.0001135,              0.0001135,              0.0001135
                    127,                0.45924,                0.39745,                 1.0416,                0.91295,                0.85367,                0.90332,                0.75129,                0.71486,                0.61463,                 1.2794,             0.00010937,             0.00010937,             0.00010937
                    128,                0.45014,                0.39105,                 1.0365,                0.90757,                0.85722,                0.90054,                0.75552,                 0.7074,                0.62586,                 1.2766,             0.00010525,             0.00010525,             0.00010525
                    129,                0.45698,                0.39172,                 1.0405,                0.91093,                0.85444,                0.89964,                0.75508,                0.70831,                0.63012,                 1.2795,             0.00010113,             0.00010113,             0.00010113
                    130,                0.44937,                0.38527,                 1.0349,                0.91065,                0.85712,                0.90012,                0.75532,                0.70872,                0.63092,                 1.2705,                9.7e-05,                9.7e-05,                9.7e-05
                    131,                 0.4547,                0.38341,                 1.0305,                0.90862,                0.85207,                0.90261,                0.75537,                0.70806,                0.62616,                 1.2819,             9.2875e-05,             9.2875e-05,             9.2875e-05
                    132,                0.44065,                0.38141,                  1.021,                0.91513,                 0.8561,                0.90043,                0.75389,                0.69932,                0.61535,                 1.2718,              8.875e-05,              8.875e-05,              8.875e-05
                    133,                0.43958,                0.37732,                 1.0318,                0.91337,                 0.8609,                0.90269,                0.75385,                0.70157,                0.61462,                  1.279,             8.4625e-05,             8.4625e-05,             8.4625e-05
                    134,                 0.4439,                0.38437,                 1.0323,                 0.9091,                 0.8591,                0.90649,                0.75727,                0.70878,                0.61905,                 1.2826,               8.05e-05,               8.05e-05,               8.05e-05
                    135,                0.43368,                0.36978,                 1.0222,                0.91401,                0.85874,                0.90572,                0.75717,                0.70025,                   0.61,                  1.273,             7.6375e-05,             7.6375e-05,             7.6375e-05
